group,d_sample,theta_pool,phi_pool,ratio,fbar,c,d_pool,d_clonal,theta_s,phi_s
boot_914,0.14228898778043766,0.5375277309989895,1.020818249853605,1.8990987645538309,30000,0.45439048422117473,0.3131162059992621,2.1926521788728236e-05,2.192716283727986e-05,4.164184785444885e-05
boot_915,0.1113980302758227,0.5628216209258426,1.199919582207853,2.1319713699590697,30000,0.3464332118397112,0.32153356477835315,1.2431346777664293e-05,1.2431552832256617e-05,2.650371472250469e-05
boot_916,0.14564125911241388,0.5771705215199564,1.1658210987514845,2.019890232233863,30000,0.4464910807425514,0.32616599308143857,1.99678083411503e-05,1.9968339973130935e-05,4.033385486565217e-05
boot_917,0.1248839554087335,0.5636511934414619,1.073579642019887,1.904687960412141,30000,0.38804276460705867,0.32180414191503887,1.6645800442258693e-05,1.6646169894021604e-05,3.1705759384117995e-05
boot_918,0.12686570131183608,0.542909384059791,1.0588475549248144,1.9503209670220083,30000,0.4027989675758233,0.3149347069987799,1.729146195747642e-05,1.7291860626210008e-05,3.372467833811969e-05
boot_919,0.13315328438112461,0.5566181618312738,1.0613439163018241,1.9067719831670649,30000,0.4167218718251633,0.3194993254864639,1.8734488746312553e-05,1.8734956732760653e-05,3.572329060387518e-05
boot_920,0.1305259764090992,0.535426834736729,1.100675960886687,2.05569816355561,30000,0.4177814032944518,0.31240216494686235,1.7453144629428897e-05,1.745355078855718e-05,3.587923230356156e-05
boot_922,0.11927067976153402,0.5739703978173902,1.2610237235467427,2.1970187458133332,30000,0.366801256229464,0.32514155835560965,1.3183387321850344e-05,1.3183619061525535e-05,2.8964658215833586e-05
boot_921,0.11265469027867132,0.5344051472570946,1.0496678374009951,1.964179878858867,30000,0.3609807085587011,0.3120540752259953,1.4379996166606278e-05,1.438027188427904e-05,2.824544068762078e-05
boot_923,0.12291190217367555,0.565908679408926,1.1631098141854888,2.055295945275695,30000,0.3810476764617529,0.3225387264314867,1.4976756160494675e-05,1.4977055237433735e-05,3.078228090166767e-05
boot_925,0.11600093052175707,0.5644589394862219,1.140203160678011,2.0199930958943426,30000,0.36014841016338034,0.3220672718617879,1.3932285577729426e-05,1.3932544393979189e-05,2.814364348407939e-05
boot_924,0.1343466327728172,0.5323869127908141,1.1260301354615587,2.115059758998996,30000,0.43144382408089854,0.31136483116795793,1.7939000299481135e-05,1.793942938671999e-05,3.794296519525549e-05
boot_926,0.127201319567618,0.529310746363813,1.1122147592607445,2.101251045631108,30000,0.4098853426736365,0.31031011105097445,1.6527914150305356e-05,1.652827838759368e-05,3.4730062244413265e-05
boot_927,0.12279188778992602,0.5729573988514912,1.2397931933057345,2.1638488232998365,30000,0.37800804798147425,0.32481624087946653,1.4042982984273701e-05,1.404324592969188e-05,3.038746118027399e-05
boot_928,0.13446066301133522,0.5880324088849446,1.2567393997359404,2.1371941082618733,30000,0.40791392443525826,0.3296065952776421,1.6117946836172517e-05,1.6118293227896968e-05,3.444792132189865e-05
boot_929,0.11660672301924643,0.5506343129678597,0.9650525274179494,1.7526196691528724,30000,0.3672106296317511,0.3175187142214815,1.65553509630777e-05,1.655571641067186e-05,2.90158742182605e-05
boot_930,0.12517044235318597,0.5464333185114957,1.0686270476140864,1.9556403524680113,30000,0.3959300014952328,0.31611729121106186,1.6757613101739024e-05,1.6757987533567628e-05,3.277259664680073e-05
boot_932,0.12682011137003502,0.5908360524970805,1.2808887279771326,2.167925810491163,30000,0.3837118847179781,0.3304856239117088,1.4359755537827583e-05,1.4360030479863858e-05,3.113148071673666e-05
boot_931,0.12194980935026986,0.5509515679688495,0.987774888639648,1.7928524866191076,30000,0.3839100108163581,0.3176241807539228,1.7378437699770764e-05,1.737884038923076e-05,3.115769720638895e-05
boot_933,0.15229203769659788,0.5830082112045594,1.229138066908184,2.1082688773261853,30000,0.46424014036188505,0.3280221042361753,2.0550222262638495e-05,2.0550785360247597e-05,4.332658117962061e-05
boot_934,0.14070034562138942,0.5593878104277481,1.2128857325025895,2.168237687509011,30000,0.43909444264965225,0.32040993086972175,1.8052248908324157e-05,1.8052683430370486e-05,3.914250857439874e-05
boot_935,0.15433154377850877,0.5647543729155842,1.1724426376874315,2.076022238897618,30000,0.479011558018757,0.32216343098931366,2.21439915355291e-05,2.2144645363315075e-05,4.5972776246743126e-05
boot_936,0.1388956093011543,0.55787086477272,1.08348324222127,1.9421757088223055,30000,0.43413369109730293,0.31991166700716245,1.9751093266631337e-05,1.975161342124314e-05,3.836110379678706e-05
boot_937,0.14854567712013278,0.5873961795639604,1.1759560370805053,2.0019810785174807,30000,0.4509151099891446,0.3294066047179861,2.050998447831619e-05,2.0510545372939177e-05,4.10617237466985e-05
boot_938,0.14431004114882406,0.5619079465374677,1.083608344787415,1.9284445992706043,30000,0.4491986313743561,0.3212351606035987,2.114492996837607e-05,2.1145526129268267e-05,4.077797566272283e-05
boot_940,0.12179184872966393,0.5512275325322494,1.1439173040236648,2.075218011641572,30000,0.38330666299180993,0.3177158790935289,1.4975570935826876e-05,1.4975869965430867e-05,3.1078195092264185e-05
boot_939,0.12455702769034407,0.5452850275064699,1.1544142102142532,2.1170840055764337,30000,0.3944720711930516,0.3157326472129005,1.5385584318966116e-05,1.5385899947047394e-05,3.257324268929334e-05
boot_941,0.1536270553421928,0.5679423188382511,1.0989904277391596,1.9350388081437369,30000,0.475295711784151,0.32319831683086375,2.340612970708977e-05,2.3406860192430705e-05,4.529318284914819e-05
boot_942,0.14323675285127832,0.6047081149337236,1.2767485312896454,2.1113467799742986,30000,0.42782131622553565,0.3347814050870145,1.7706844740780824e-05,1.770726279378492e-05,3.7386172281816496e-05
boot_943,0.1253672526373365,0.5878964803088872,1.4109347877630531,2.399971483111674,30000,0.3803794472538111,0.3295638838438885,1.2789546673101836e-05,1.278976477349318e-05,3.069507073208987e-05
boot_944,0.11754350474198269,0.5584056106109664,1.1043212097434003,1.9776327256725326,30000,0.36719410014744186,0.32008744426177,1.4670656183469111e-05,1.4670943159953095e-05,2.9013737309604834e-05
boot_945,0.12850103337578217,0.5942732949413806,1.1090729446540901,1.8662675137766196,30000,0.3875356156977526,0.3315583020828151,1.695223213477537e-05,1.6952615314335504e-05,3.163811523469637e-05
boot_946,0.14304177620324235,0.5635369329973271,1.1131081593355645,1.9752177615319564,30000,0.4445159720209755,0.3217668945048654,2.0256798890082804e-05,2.0257346022062026e-05,4.0012669664275634e-05
boot_947,0.146042897623104,0.569636218992718,1.1415876335480886,2.0040643405132252,30000,0.4510683364380963,0.3237461643562968,2.0501347329211307e-05,2.0501907751520272e-05,4.1087142237313455e-05
boot_948,0.14789689137346873,0.5749170456099831,1.1668954200473867,2.0296761575564672,30000,0.4544105566321428,0.32544511796885467,2.0517559795508447e-05,2.0518121104543984e-05,4.164514120374909e-05
boot_949,0.14510086766821742,0.5812707059391896,1.1679368574908704,2.0092821564158707,30000,0.4430611642648799,0.32747136064023474,1.979635615843524e-05,1.9796878699850666e-05,3.9777515124339366e-05
boot_950,0.1262151416730582,0.5521480803328499,1.0631904560697563,1.9255531150789045,30000,0.3968437504047079,0.31802148043238215,1.7084576378274577e-05,1.7084965564140044e-05,3.289800866304567e-05
boot_951,0.13472523661764216,0.5329908744918472,0.989367343842249,1.8562556906541983,30000,0.4323683959883763,0.31157131653583375,2.0517270311823523e-05,2.0517831605019863e-05,3.8086341676702686e-05
boot_952,0.10627263000077249,0.5217320663445654,1.0489368857207053,2.0104895853343243,30000,0.34536089099988776,0.3076898508057316,1.312016768389172e-05,1.3120397206306955e-05,2.6378421938729694e-05
boot_953,0.13725418859079955,0.5809534066201275,1.1023725164204394,1.8975231126258914,30000,0.4192286337344248,0.327370629804064,1.9020795282394793e-05,1.9021277682166526e-05,3.609331403358602e-05
boot_954,0.1483206353381785,0.551715834970351,1.0618256719648131,1.924587993784654,30000,0.4665579134815569,0.31787803844084606,2.2722207177720533e-05,2.2722895596842436e-05,4.3732212049705134e-05
boot_955,0.13332384581546564,0.5602115442416095,1.188576905220537,2.1216572872120687,30000,0.41572297083129084,0.32068001539736685,1.6767950405560828e-05,1.6768325299490167e-05,3.5576639566005814e-05
boot_956,0.1347115672759196,0.5577605154716655,1.1810877573848513,2.117553546052062,30000,0.4211065750898275,0.3198753759994619,1.717627595604869e-05,1.7176669330998605e-05,3.6372517051219795e-05
boot_957,0.11166270180050891,0.5257893860518511,1.034924808856461,1.968325790346786,30000,0.3612254563398267,0.30909650436836394,1.4364938447348416e-05,1.4365213587893712e-05,2.827542038889128e-05
boot_958,0.13514096217319352,0.5833370966171554,1.3936997119074026,2.3891840926792436,30000,0.41183040961821177,0.32812619072316107,1.465332678117599e-05,1.4653613080083974e-05,3.501017927121313e-05
boot_959,0.11088228980344153,0.5365849617204513,1.0280037166928855,1.9158265513010262,30000,0.3544579015830921,0.31279607119936187,1.4330254685084759e-05,1.43305284985823e-05,2.7454806991760002e-05
boot_960,0.1134844519934022,0.5197759466657901,0.863688776333118,1.6616559151561892,30000,0.3696097809843754,0.3070084616289773,1.764261251266899e-05,1.764302753813353e-05,2.931664107000312e-05
boot_961,0.14084188370038814,0.5578964457192049,1.131615831702234,2.0283617871833295,30000,0.4402069192763142,0.31992007903906766,1.938446961721778e-05,1.9384970640383657e-05,3.9319733692624966e-05
boot_962,0.1289833656887102,0.569463708940007,1.2809582563839097,2.2494115714033303,30000,0.398450170414168,0.323690434841982,1.4723243280463945e-05,1.4723532317994966e-05,3.311928396802877e-05
boot_963,0.14093994907551174,0.5771999893004138,1.2148781515250082,2.1047785413119673,30000,0.432067174976092,0.32617540345483137,1.8072486117159495e-05,1.8072921613992782e-05,3.803949759194526e-05
boot_964,0.12789342196768594,0.5455247768977036,1.061158361618317,1.945206536086086,30000,0.40493269243266744,0.31581301258708716,1.7491257530853114e-05,1.749166546582019e-05,3.40249019911447e-05
boot_965,0.12579036877690108,0.5755637220620535,1.256083558790886,2.1823535963850467,30000,0.38624491147833895,0.3256522371289913,1.4418249976731467e-05,1.4418527163303383e-05,3.146632460941063e-05
boot_966,0.10817926775195265,0.5196741687395141,1.0343029128288996,1.9902911767533753,30000,0.35237767672268816,0.306972951132471,1.3669101368277268e-05,1.366935049859407e-05,2.720598768930113e-05
boot_967,0.14637552425349218,0.5788082186127124,1.1138377229297323,1.9243640416844439,30000,0.4480229662238767,0.3266883496647432,2.108929393543766e-05,2.1089886963204635e-05,4.0584620115180535e-05
boot_968,0.13772099349852196,0.5546197338279129,1.1215518055674454,2.022199603008428,30000,0.43191056885140783,0.31883988076007663,1.8798496040734603e-05,1.8798967230482673e-05,3.801526407045051e-05
boot_969,0.1385589627853305,0.5815571460439715,1.3444765078894014,2.311856224336973,30000,0.4229724682022821,0.32756225358320085,1.5853485038538358e-05,1.585382015627256e-05,3.665175280779768e-05
boot_970,0.12567432571472537,0.5379797808444897,1.0288958857878507,1.912517760746973,30000,0.40113647152454307,0.31326954167620114,1.751172032456398e-05,1.7512129214576103e-05,3.349225815137273e-05
boot_971,0.13279479564574237,0.557795553334318,1.0804450643740857,1.9369911751994817,30000,0.41509696325670836,0.3198868997024297,1.831926488230743e-05,1.831971235385833e-05,3.548512116161651e-05
boot_972,0.15164837406931048,0.5864234585654939,1.2817286204071063,2.1856707839458953,30000,0.46076455486736395,0.3291004741836971,1.9547259951123545e-05,1.954776942489743e-05,4.272498852330917e-05
boot_973,0.12883467360350567,0.5956894941005928,1.2581367571973643,2.1120680650864485,30000,0.38803013298216077,0.3319986687375059,1.5010581216503559e-05,1.5010881645914327e-05,3.1704003753127956e-05
boot_974,0.10403677931788118,0.5324254693893038,0.9463495684696202,1.7774310638352642,30000,0.3340871062560041,0.31137801889737515,1.4113006097407283e-05,1.4113271671659492e-05,2.5085367481553828e-05
boot_975,0.14711617939610264,0.6089542040767575,1.356780018213564,2.2280493494097704,30000,0.43771392637041434,0.33607876681013715,1.7469409916569193e-05,1.7469816833091094e-05,3.892361402927647e-05
boot_976,0.12418994881551526,0.5537062618085307,1.1235735621487701,2.029187025046318,30000,0.38984494551928706,0.31853777842588,1.5743439594240825e-05,1.5743770075698387e-05,3.1947053962919654e-05
boot_977,0.1459348359980892,0.5689310912373765,1.153156393225603,2.0268823605993944,30000,0.45105243859271826,0.32351828026718094,2.02692479882872e-05,2.0269795792977334e-05,4.108449154573757e-05
boot_978,0.13992255222071404,0.5572806867189202,1.0389490215782626,1.864319087918231,30000,0.43760762276254117,0.3197175015934862,2.0868691121291744e-05,2.0869271807141437e-05,3.890698178100757e-05
boot_979,0.12584765877185208,0.5616804036052998,1.1773823460795372,2.0961784290891856,30000,0.39182341095648937,0.3211607808930392,1.536747231007366e-05,1.5367787195465917e-05,3.221362402196865e-05
boot_980,0.136912131047336,0.5473519202186835,1.0363708442659607,1.893426890421613,30000,0.4326488736787758,0.3164245057692718,2.0137479890710815e-05,2.0138020596023872e-05,3.8129869716375876e-05
boot_981,0.12771459605822874,0.5810832923422515,1.201060300013651,2.066933115857408,30000,0.3900443832326755,0.32741186953808704,1.546889794763346e-05,1.5469217003285665e-05,3.197383690047563e-05
boot_982,0.15110556858622654,0.5283476622773081,0.9477207305349868,1.7937445326247454,30000,0.4874267341562867,0.3099788566140636,2.650713612867883e-05,2.650807299947817e-05,4.754871101323161e-05
boot_984,0.09662527004201998,0.5241949311530517,1.042515861849011,1.988794244072197,30000,0.3131389763270057,0.3085447828685213,1.1461683312400375e-05,1.1461858475323063e-05,2.2795278162092638e-05
boot_983,0.13344013263921542,0.5781329177145511,1.152536162288264,1.9935487618390901,30000,0.4087009823695608,0.3264731131218786,1.7335711288610567e-05,1.7336112000387244e-05,3.456038461347579e-05
boot_985,0.13762804009055712,0.5886751907202289,1.2583332107285428,2.1375679331568307,30000,0.4172672917347655,0.3298084524914771,1.6749236941618884e-05,1.674961099922329e-05,3.5803431364790644e-05
boot_986,0.12967346382632067,0.5666307464225877,1.1470555349983842,2.0243439704610053,30000,0.4017172423192855,0.3227731548664145,1.6584396861827173e-05,1.6584763592895554e-05,3.357326618079931e-05
boot_987,0.13048321771052374,0.5329536118943958,1.1955804494964528,2.2433105298728244,30000,0.41877801174415813,0.31155858264476266,1.605914592123009e-05,1.6059489790150037e-05,3.6026422550628693e-05
boot_988,0.14253126972405858,0.6145377587064391,1.4577183243626124,2.372056563995371,30000,0.42194784659087503,0.33777249188528036,1.538638923544006e-05,1.5386704896547512e-05,3.649813434811524e-05
boot_989,0.10324447123747137,0.5578170331279191,1.1858215453460625,2.1258252705132596,30000,0.3227221903406678,0.31989396394795144,1.1207388344356965e-05,1.1207555820930932e-05,2.3825305384822956e-05
boot_990,0.16002578334569117,0.5731870979022253,1.1938470459940003,2.0828226077720395,30000,0.49251726745547475,0.32489005077831784,2.3297960946062913e-05,2.3298684695191077e-05,4.852702721449638e-05
boot_991,0.13741267015378195,0.5496484953060681,1.0887456886201319,1.9808035461169982,30000,0.4331834144211554,0.3171906657595669,1.9291138988297307e-05,1.9291635198451874e-05,3.821293941148897e-05
boot_992,0.13132720622929725,0.5868208478887557,1.486320208984299,2.532834704717346,30000,0.39887340203430505,0.32922559265262985,1.3098823457705341e-05,1.3099052233935574e-05,3.31777340970173e-05
boot_993,0.10170880874814753,0.5044422384824516,1.0289480359158716,2.0397737489456214,30000,0.3372106111515795,0.3015935427361897,1.247135643096276e-05,1.2471563814052862e-05,2.543916847620516e-05
boot_994,0.12271046357953844,0.5644155247495413,1.2109242025905653,2.145448077686934,30000,0.3809979476145069,0.32205313737664276,1.4344405144566144e-05,1.4344679499092015e-05,3.077576505636213e-05
boot_995,0.13308432259624403,0.5638943635702363,1.1782793753618739,2.089539196493693,30000,0.4134243448207475,0.32188339063155536,1.6865199953579175e-05,1.6865579208733427e-05,3.5241288828217586e-05
boot_996,0.14456128964949003,0.5685866249316942,1.1521757259739445,2.0263855593021702,30000,0.446961014292905,0.3234068665916138,1.9941683492720345e-05,1.994221373447293e-05,4.041061393205335e-05
